AromaticRings,MinPartialCharge,BalabanJ,NumRings,nHBDon,nHBAcc,nRot,IDNUMBER,Canonical_SMILES,Cluster
2,-0.3401497911197927,1.5192364202380353,3,1.0,3.0,3.0,P314_1130,Cc1cc(C)cc(N2CCC(NC(=O)c3cccc(C#N)c3)C2=O)c1,7
2,-0.3501140387088202,1.4748456101876677,3,1.0,3.0,3.0,P184_0376,Cn1nc(CNC(=O)C2CCCCC2)c2ccccc21,7
2,-0.3322646689006652,1.445088851226128,3,1.0,3.0,3.0,Z953952290,Cc1ccc2nc(CNC(=O)N3CCCC3CC(C)(C)C)cn2c1,7
2,-0.3314517110467533,1.5178787759879295,3,1.0,3.0,3.0,Z447684114,CC(NC(=O)N1CCCC1c1cccs1)c1ccncc1,7
2,-0.3296430042467139,1.511874248746302,3,1.0,3.0,3.0,Z2033535810,CN1CCN(C(=O)c2cc(Cc3ccccc3)n[nH]2)C(C)(C)C1,7
2,-0.3351934334154869,1.5282737571148663,3,1.0,3.0,3.0,Z1726875691,Cc1ccc(CC(C)NC(=O)N2CCS(=O)(=O)c3ccccc3C2)c(C)c1,7
2,-0.3385662186745307,1.428358329244594,3,1.0,3.0,3.0,Z96031479,Cc1cc(C(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c(C)s1,7
2,-0.3517601312131881,1.466941058658017,3,1.0,3.0,3.0,Z383823894,Cc1nc2ccc(C(=O)NCC3CCC3)cc2nc1C,7
2,-0.3465635338228326,1.434702415791849,3,1.0,3.0,3.0,P425_0567,Cc1ccccc1CNC(=O)c1cn2c(n1)CCCC2,7
2,-0.3338954319681777,1.428578063882583,3,1.0,3.0,3.0,Z1100847660,CC1(C)CCCN1C(=O)NCc1ccc(-n2ccnc2)c(F)c1,7
